*** 2025-11-01  05:47:17 *** (restart)
FD : yesterday at 22:15 <=> 10/30/2025 : AG

*** 2025-11-01  05:48:09 ***
FD : ==:==  <=>  : ==:== AG

*** 2025-11-04  05:38:40 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:39:30 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:40:19 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:41:09 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:41:59 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:42:48 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:43:38 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:44:28 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:45:18 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:46:07 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:46:58 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:47:48 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:48:37 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:49:27 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:50:17 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:51:07 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:51:57 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:52:47 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:53:37 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:54:27 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:55:17 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:56:06 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:56:56 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:57:47 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:58:37 ***
FD : ==:==  <=> online : AG

